"Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","Attendance","HS","AS","HST","AST","HHW","AHW","HC","AC","HF","AF","HO","AO","HY","AY","HR","AR"
"D1","27/11/93","Stuttgart","Werder Bremen",0,0,"D",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D1","04/12/93","Bayern Munich","Leverkusen",1,1,"D",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D1","04/12/93","Dortmund","Schalke 04",1,1,"D",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D1","04/12/93","Duisburg","Dresden",1,1,"D",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D1","04/12/93","FC Koln","Nurnberg",0,1,"A",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D1","04/12/93","Hamburg","Karlsruhe",1,1,"D",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D1","04/12/93","Leipzig","Stuttgart",0,0,"D",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D1","04/12/93","M'Gladbach","Kaiserslautern",3,1,"H",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D1","04/12/93","Wattenscheid","Freiburg",3,1,"H",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D1","04/12/93","Werder Bremen","Ein Frankfurt",1,0,"H",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D1","11/12/93","Dresden","Bayern Munich",1,1,"D",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D1","11/12/93","Freiburg","Dortmund",4,1,"H",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D1","11/12/93","Kaiserslautern","Ein Frankfurt",1,1,"D",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D1","11/12/93","Karlsruhe","FC Koln",2,0,"H",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D1","11/12/93","Leipzig","Werder Bremen",1,1,"D",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D1","11/12/93","Leverkusen","Wattenscheid",1,1,"D",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D1","11/12/93","Nurnberg","M'Gladbach",2,4,"A",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D1","11/12/93","Schalke 04","Hamburg",1,0,"H",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D1","11/12/93","Stuttgart","Duisburg",4,0,"H",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D1","12/02/94","Bayern Munich","Stuttgart",1,3,"A",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D1","12/02/94","Dortmund","Leverkusen",1,0,"H",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D1","12/02/94","Duisburg","Leipzig",2,1,"H",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D1","12/02/94","Ein Frankfurt","Nurnberg",1,1,"D",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D1","12/02/94","FC Koln","Schalke 04",1,1,"D",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
